VACUNA,ANIO,MES,PROVINCIA,RANGO_EDAD,CANTIDAD DE PERSONAL,POBLACION,PRESUPUESTO,CANTIDAD,UBIGEO,ALFABETISMO,AGUA_POTABLE,DEMORA_CITA_horas,DEMORA_TRASLADO_horas
APT,2022,ABRIL,ATALAYA,1_ANIO,194,2564,748576,38,250200,0.224,0.071,0.427,0.365
APT,2022,ABRIL,CORONEL PORTILLO,1_ANIO,1604,5843,748576,269,250100,0.167,0.32,36.006,0.343
APT,2022,ABRIL,PADRE ABAD,1_ANIO,244,6380,748576,52,250300,0.1,0.25,0.167,1.0
APT,2022,ABRIL,PURUS,1_ANIO,22,3270,748576,2,250400,0.0,0.0,0.0,0.0
APT,2022,AGOSTO,ATALAYA,1_ANIO,177,2564,779177,58,250200,0.198,0.387,0.0,0.0
APT,2022,AGOSTO,CORONEL PORTILLO,1_ANIO,1507,5843,779177,319,250100,0.148,0.39,18.837,0.177
APT,2022,AGOSTO,PADRE ABAD,1_ANIO,239,6380,779177,41,250300,0.277,0.425,0.226,0.19
APT,2022,AGOSTO,PURUS,1_ANIO,21,3270,779177,6,250400,0.0,0.0,0.0,0.0
APT,2022,DICIEMBRE,ATALAYA,1_ANIO,222,2564,996898,39,250200,0.196,0.0,0.438,0.25
APT,2022,DICIEMBRE,CORONEL PORTILLO,1_ANIO,1698,5843,996898,264,250100,0.183,0.474,54.153,0.195
APT,2022,DICIEMBRE,PADRE ABAD,1_ANIO,284,6380,996898,44,250300,0.24,0.0,0.352,0.104
APT,2022,DICIEMBRE,PURUS,1_ANIO,25,3270,996898,3,250400,0.0,0.0,0.0,0.0
APT,2022,ENERO,ATALAYA,1_ANIO,198,2564,684081,34,250200,0.255,0.0,0.392,5.008
APT,2022,ENERO,CORONEL PORTILLO,1_ANIO,1527,5843,684081,299,250100,0.14,0.244,61.612,0.21
APT,2022,ENERO,PADRE ABAD,1_ANIO,245,6380,684081,27,250300,0.318,0.5,0.25,0.139
APT,2022,ENERO,PURUS,1_ANIO,20,3270,684081,3,250400,0.0,0.0,0.0,0.0
APT,2022,FEBRERO,ATALAYA,1_ANIO,183,2564,910655,49,250200,0.167,0.124,0.0,0.0
APT,2022,FEBRERO,CORONEL PORTILLO,1_ANIO,1576,5843,910655,323,250100,0.135,0.267,0.47,1.187
APT,2022,FEBRERO,PADRE ABAD,1_ANIO,234,6380,910655,56,250300,0.216,0.143,0.3,0.717
APT,2022,FEBRERO,PURUS,1_ANIO,21,3270,910655,4,250400,0.0,0.0,0.0,0.0
APT,2022,JULIO,ATALAYA,1_ANIO,217,2564,1104057,42,250200,0.214,0.387,0.861,0.556
APT,2022,JULIO,CORONEL PORTILLO,1_ANIO,1554,5843,1104057,243,250100,0.19,0.299,12.455,0.231
APT,2022,JULIO,PADRE ABAD,1_ANIO,257,6380,1104057,43,250300,0.15,0.333,0.562,0.054
APT,2022,JULIO,PURUS,1_ANIO,21,3270,1104057,6,250400,0.0,0.0,0.0,0.0
APT,2022,JUNIO,ATALAYA,1_ANIO,209,2564,709615,39,250200,0.25,0.294,0.926,0.38
APT,2022,JUNIO,CORONEL PORTILLO,1_ANIO,1558,5843,709615,236,250100,0.168,0.435,1.494,0.237
APT,2022,JUNIO,PADRE ABAD,1_ANIO,250,6380,709615,41,250300,0.2,0.667,0.0,0.0
APT,2022,JUNIO,PURUS,1_ANIO,21,3270,709615,6,250400,0.0,0.0,0.0,0.0
APT,2022,MARZO,ATALAYA,1_ANIO,186,2564,784465,62,250200,0.135,0.294,0.25,1.25
APT,2022,MARZO,CORONEL PORTILLO,1_ANIO,1603,5843,784465,328,250100,0.146,0.544,34.479,0.24
APT,2022,MARZO,PADRE ABAD,1_ANIO,238,6380,784465,54,250300,0.205,0.0,0.111,0.222
APT,2022,MARZO,PURUS,1_ANIO,21,3270,784465,7,250400,0.0,0.0,0.0,0.0
APT,2022,MAYO,ATALAYA,1_ANIO,195,2564,760212,39,250200,0.291,0.074,0.55,0.55
APT,2022,MAYO,CORONEL PORTILLO,1_ANIO,1565,5843,760212,274,250100,0.223,0.141,2.559,0.379
APT,2022,MAYO,PADRE ABAD,1_ANIO,254,6380,760212,66,250300,0.236,0.163,27.777,0.625
APT,2022,MAYO,PURUS,1_ANIO,24,3270,760212,4,250400,0.0,0.0,0.0,0.0
APT,2022,NOVIEMBRE,ATALAYA,1_ANIO,222,2564,677800,81,250200,0.233,0.053,0.0,0.0
APT,2022,NOVIEMBRE,CORONEL PORTILLO,1_ANIO,1698,5843,677800,299,250100,0.195,0.202,62.816,0.27
APT,2022,NOVIEMBRE,PADRE ABAD,1_ANIO,284,6380,677800,60,250300,0.265,0.188,1.815,0.215
APT,2022,NOVIEMBRE,PURUS,1_ANIO,25,3270,677800,6,250400,0.0,0.0,0.0,0.0
APT,2022,OCTUBRE,ATALAYA,1_ANIO,222,2564,541898,37,250200,0.351,0.053,1.667,1.667
APT,2022,OCTUBRE,CORONEL PORTILLO,1_ANIO,1698,5843,541898,354,250100,0.188,0.575,14.481,0.13
APT,2022,OCTUBRE,PADRE ABAD,1_ANIO,284,6380,541898,73,250300,0.174,0.261,0.465,0.396
APT,2022,OCTUBRE,PURUS,1_ANIO,25,3270,541898,5,250400,0.0,0.0,0.0,0.0
APT,2022,SETIEMBRE,ATALAYA,1_ANIO,202,2564,694132,52,250200,0.236,0.5,4.841,0.197
APT,2022,SETIEMBRE,CORONEL PORTILLO,1_ANIO,1556,5843,694132,288,250100,0.124,0.343,14.974,0.547
APT,2022,SETIEMBRE,PADRE ABAD,1_ANIO,258,6380,694132,49,250300,0.395,0.267,0.281,0.233
APT,2022,SETIEMBRE,PURUS,1_ANIO,21,3270,694132,1,250400,0.0,0.0,0.0,0.0
BCG,2019,ABRIL,CORONEL PORTILLO,RN,932,5690,998497,704,250100,0.233,0.527,1.254,0.251
BCG,2019,ABRIL,PADRE ABAD,RN,54,6037,998497,33,250300,0.056,0.667,0.5,0.375
BCG,2019,AGOSTO,CORONEL PORTILLO,RN,884,5690,3650033,707,250100,0.161,0.292,6.27,0.216
BCG,2019,AGOSTO,PADRE ABAD,RN,49,6037,3650033,32,250300,0.219,0.667,0.31,0.119
BCG,2019,DICIEMBRE,CORONEL PORTILLO,RN,887,5690,1953340,639,250100,0.186,0.537,38.927,0.23
BCG,2019,DICIEMBRE,PADRE ABAD,RN,50,6037,1953340,39,250300,0.208,0.333,0.42,0.193
BCG,2019,ENERO,CORONEL PORTILLO,RN,878,5690,924269,1025,250100,0.134,0.579,1.463,0.288
BCG,2019,ENERO,PADRE ABAD,RN,46,6037,924269,28,250300,0.263,0.145,0.311,0.25
BCG,2019,FEBRERO,CORONEL PORTILLO,RN,825,5690,1000320,766,250100,0.139,0.212,13.657,0.247
BCG,2019,FEBRERO,PADRE ABAD,RN,46,6037,1000320,22,250300,0.254,0.0,0.288,0.053
BCG,2019,JULIO,CORONEL PORTILLO,RN,932,5690,1352080,647,250100,0.19,0.433,29.353,0.341
BCG,2019,JULIO,PADRE ABAD,RN,54,6037,1352080,44,250300,0.394,0.304,0.167,0.083
BCG,2019,JUNIO,CORONEL PORTILLO,RN,889,5690,1235133,637,250100,0.229,0.376,3.274,0.161
BCG,2019,JUNIO,PADRE ABAD,RN,48,6037,1235133,55,250300,0.143,0.5,0.905,0.274
BCG,2019,MARZO,CORONEL PORTILLO,RN,932,5690,1003216,727,250100,0.222,0.214,5.727,0.415
BCG,2019,MARZO,PADRE ABAD,RN,54,6037,1003216,38,250300,0.364,0.056,0.358,0.762
BCG,2019,MAYO,CORONEL PORTILLO,RN,881,5690,1030125,736,250100,0.24,0.439,39.428,0.273
BCG,2019,MAYO,PADRE ABAD,RN,52,6037,1030125,47,250300,0.212,0.27,1.58,0.291
BCG,2019,NOVIEMBRE,CORONEL PORTILLO,RN,886,5690,1813790,675,250100,0.26,0.31,14.911,0.287
BCG,2019,NOVIEMBRE,PADRE ABAD,RN,50,6037,1813790,36,250300,0.091,0.5,1.278,0.133
BCG,2019,OCTUBRE,CORONEL PORTILLO,RN,932,5690,619318,696,250100,0.19,0.5,22.11,0.262
BCG,2019,OCTUBRE,PADRE ABAD,RN,54,6037,619318,31,250300,0.296,0.176,0.331,0.232
BCG,2019,SETIEMBRE,CORONEL PORTILLO,RN,892,5690,85800,682,250100,0.118,0.488,50.979,0.239
BCG,2019,SETIEMBRE,PADRE ABAD,RN,51,6037,85800,53,250300,0.154,0.5,0.528,0.133
BCG,2020,ABRIL,ATALAYA,RN,136,2435,815151,35,250200,0.314,0.75,0.0,0.0
BCG,2020,ABRIL,CORONEL PORTILLO,RN,1248,5742,815151,201,250100,0.278,0.348,0.0,0.0
BCG,2020,ABRIL,PADRE ABAD,RN,178,6159,815151,77,250300,0.336,0.115,0.0,0.0
BCG,2020,ABRIL,PURUS,RN,18,3284,815151,0,250400,0.0,0.0,0.0,0.0
BCG,2020,AGOSTO,ATALAYA,RN,146,2435,725676,48,250200,0.615,0.0,0.0,0.0
BCG,2020,AGOSTO,CORONEL PORTILLO,RN,1379,5742,725676,270,250100,0.287,0.25,0.0,0.0
BCG,2020,AGOSTO,PADRE ABAD,RN,209,6159,725676,64,250300,0.416,0.163,0.0,0.0
BCG,2020,AGOSTO,PURUS,RN,17,3284,725676,2,250400,0.636,0.0,0.0,0.0
BCG,2020,DICIEMBRE,ATALAYA,RN,172,2435,161316,38,250200,0.25,0.0,0.117,0.389
BCG,2020,DICIEMBRE,CORONEL PORTILLO,RN,1423,5742,161316,261,250100,0.173,0.577,1.657,0.349
BCG,2020,DICIEMBRE,PADRE ABAD,RN,218,6159,161316,50,250300,0.306,0.381,0.631,0.124
BCG,2020,DICIEMBRE,PURUS,RN,17,3284,161316,0,250400,0.0,0.0,0.0,0.0
BCG,2020,ENERO,ATALAYA,RN,129,2435,777891,36,250200,0.13,0.556,0.56,0.06
BCG,2020,ENERO,CORONEL PORTILLO,RN,1239,5742,777891,132,250100,0.143,0.411,7.049,0.269
BCG,2020,ENERO,PADRE ABAD,RN,183,6159,777891,70,250300,0.277,0.302,2.883,0.29
BCG,2020,ENERO,PURUS,RN,17,3284,777891,3,250400,0.0,0.0,0.0,0.0
BCG,2020,FEBRERO,ATALAYA,RN,130,2435,761802,29,250200,0.128,0.444,0.41,0.153
BCG,2020,FEBRERO,CORONEL PORTILLO,RN,1248,5742,761802,128,250100,0.176,0.516,23.346,0.212
BCG,2020,FEBRERO,PADRE ABAD,RN,185,6159,761802,53,250300,0.378,0.179,0.635,0.181
BCG,2020,FEBRERO,PURUS,RN,17,3284,761802,3,250400,0.31,0.0,0.125,0.083
BCG,2020,JULIO,ATALAYA,RN,129,2435,804264,17,250200,0.385,0.333,0.0,0.0
BCG,2020,JULIO,CORONEL PORTILLO,RN,1239,5742,804264,221,250100,0.295,0.294,0.0,0.0
BCG,2020,JULIO,PADRE ABAD,RN,183,6159,804264,76,250300,0.542,0.125,0.0,0.0
BCG,2020,JULIO,PURUS,RN,17,3284,804264,3,250400,0.0,0.0,0.0,0.0
BCG,2020,JUNIO,ATALAYA,RN,135,2435,718822,24,250200,0.619,0.111,0.0,0.0
BCG,2020,JUNIO,CORONEL PORTILLO,RN,1296,5742,718822,167,250100,0.323,0.242,0.0,0.0
BCG,2020,JUNIO,PADRE ABAD,RN,195,6159,718822,40,250300,0.506,0.095,0.0,0.0
BCG,2020,JUNIO,PURUS,RN,17,3284,718822,0,250400,0.0,0.0,0.0,0.0
BCG,2020,MARZO,ATALAYA,RN,131,2435,751336,22,250200,0.143,0.207,6.988,0.119
BCG,2020,MARZO,CORONEL PORTILLO,RN,1256,5742,751336,112,250100,0.27,0.342,2.805,0.371
BCG,2020,MARZO,PADRE ABAD,RN,184,6159,751336,71,250300,0.262,0.222,0.583,1.677
BCG,2020,MARZO,PURUS,RN,17,3284,751336,1,250400,0.0,0.0,0.0,0.0
BCG,2020,MAYO,ATALAYA,RN,132,2435,710703,27,250200,0.552,0.0,0.0,0.0
BCG,2020,MAYO,CORONEL PORTILLO,RN,1295,5742,710703,114,250100,0.338,0.431,0.0,0.0
BCG,2020,MAYO,PADRE ABAD,RN,191,6159,710703,96,250300,0.593,0.105,0.0,0.0
BCG,2020,MAYO,PURUS,RN,18,3284,710703,0,250400,0.0,0.0,0.0,0.0
BCG,2020,NOVIEMBRE,ATALAYA,RN,172,2435,1348304,46,250200,0.286,0.152,0.218,0.152
BCG,2020,NOVIEMBRE,CORONEL PORTILLO,RN,1401,5742,1348304,221,250100,0.208,0.384,0.903,0.619
BCG,2020,NOVIEMBRE,PADRE ABAD,RN,215,6159,1348304,71,250300,0.091,0.275,0.0,0.0
BCG,2020,NOVIEMBRE,PURUS,RN,17,3284,1348304,2,250400,0.0,0.0,0.0,0.0
BCG,2020,OCTUBRE,ATALAYA,RN,175,2435,858754,33,250200,0.302,0.0,0.506,0.094
BCG,2020,OCTUBRE,CORONEL PORTILLO,RN,1409,5742,858754,282,250100,0.173,0.471,6.635,0.26
BCG,2020,OCTUBRE,PADRE ABAD,RN,229,6159,858754,66,250300,0.358,0.275,0.193,0.689
BCG,2020,OCTUBRE,PURUS,RN,17,3284,858754,3,250400,0.0,0.0,0.0,0.0
BCG,2020,SETIEMBRE,ATALAYA,RN,146,2435,749638,32,250200,0.352,0.107,0.26,0.315
BCG,2020,SETIEMBRE,CORONEL PORTILLO,RN,1379,5742,749638,260,250100,0.148,0.47,14.216,0.433
BCG,2020,SETIEMBRE,PADRE ABAD,RN,209,6159,749638,74,250300,0.318,0.5,41.0,0.861
BCG,2020,SETIEMBRE,PURUS,RN,17,3284,749638,0,250400,0.0,0.0,0.0,0.0
BCG,2021,ABRIL,ATALAYA,RN,166,2501,268268,56,250200,0.129,0.0,0.25,0.083
BCG,2021,ABRIL,CORONEL PORTILLO,RN,1481,5794,268268,286,250100,0.203,0.354,29.008,0.175
BCG,2021,ABRIL,PADRE ABAD,RN,248,6272,268268,124,250300,0.25,0.0,0.222,1.139
BCG,2021,ABRIL,PURUS,RN,19,3284,268268,0,250400,0.0,0.0,0.0,0.0
BCG,2021,AGOSTO,ATALAYA,RN,179,2501,629819,33,250200,0.198,0.167,2.968,1.052
BCG,2021,AGOSTO,CORONEL PORTILLO,RN,1500,5794,629819,182,250100,0.192,0.302,8.156,0.236
BCG,2021,AGOSTO,PADRE ABAD,RN,239,6272,629819,72,250300,0.317,0.067,0.167,0.125
BCG,2021,AGOSTO,PURUS,RN,19,3284,629819,1,250400,0.0,0.0,0.0,0.0
BCG,2021,DICIEMBRE,ATALAYA,RN,194,2501,486866,20,250200,0.303,0.067,0.292,0.083
BCG,2021,DICIEMBRE,CORONEL PORTILLO,RN,1512,5794,486866,113,250100,0.166,0.458,10.208,0.283
BCG,2021,DICIEMBRE,PADRE ABAD,RN,244,6272,486866,77,250300,0.3,0.419,0.306,0.217
BCG,2021,DICIEMBRE,PURUS,RN,21,3284,486866,2,250400,0.0,0.0,0.0,0.0
BCG,2021,ENERO,ATALAYA,RN,182,2501,822309,41,250200,0.35,0.0,0.167,0.333
BCG,2021,ENERO,CORONEL PORTILLO,RN,1425,5794,822309,223,250100,0.167,0.413,4.208,0.158
BCG,2021,ENERO,PADRE ABAD,RN,205,6272,822309,86,250300,0.28,0.185,0.167,0.083
BCG,2021,ENERO,PURUS,RN,18,3284,822309,1,250400,0.0,0.0,0.0,0.0
BCG,2021,FEBRERO,ATALAYA,RN,166,2501,677118,30,250200,0.167,0.0,0.0,0.0
BCG,2021,FEBRERO,CORONEL PORTILLO,RN,1427,5794,677118,232,250100,0.168,0.193,0.454,0.652
BCG,2021,FEBRERO,PADRE ABAD,RN,217,6272,677118,91,250300,0.256,0.345,0.303,0.909
BCG,2021,FEBRERO,PURUS,RN,19,3284,677118,1,250400,0.0,0.0,0.0,0.0
BCG,2021,JULIO,ATALAYA,RN,172,2501,647735,33,250200,0.342,0.0,0.75,0.167
BCG,2021,JULIO,CORONEL PORTILLO,RN,1482,5794,647735,228,250100,0.228,0.34,5.031,0.336
BCG,2021,JULIO,PADRE ABAD,RN,228,6272,647735,66,250300,0.259,0.857,0.278,0.222
BCG,2021,JULIO,PURUS,RN,19,3284,647735,1,250400,0.0,0.0,0.0,0.0
BCG,2021,JUNIO,ATALAYA,RN,172,2501,696098,44,250200,0.208,0.059,0.375,1.75
BCG,2021,JUNIO,CORONEL PORTILLO,RN,1481,5794,696098,220,250100,0.154,0.635,2.536,0.219
BCG,2021,JUNIO,PADRE ABAD,RN,226,6272,696098,96,250300,0.25,0.5,0.444,0.261
BCG,2021,JUNIO,PURUS,RN,19,3284,696098,4,250400,0.0,0.0,0.0,0.0
BCG,2021,MARZO,ATALAYA,RN,154,2501,1269741,60,250200,0.333,0.412,0.833,2.028
BCG,2021,MARZO,CORONEL PORTILLO,RN,1451,5794,1269741,322,250100,0.19,0.406,0.272,0.231
BCG,2021,MARZO,PADRE ABAD,RN,219,6272,1269741,101,250300,0.307,0.0,0.229,0.875
BCG,2021,MARZO,PURUS,RN,19,3284,1269741,1,250400,0.0,0.0,0.0,0.0
BCG,2021,MAYO,ATALAYA,RN,167,2501,694026,55,250200,0.31,0.0,0.083,0.083
BCG,2021,MAYO,CORONEL PORTILLO,RN,1482,5794,694026,175,250100,0.218,0.405,0.591,0.428
BCG,2021,MAYO,PADRE ABAD,RN,220,6272,694026,91,250300,0.188,0.385,0.292,0.104
BCG,2021,MAYO,PURUS,RN,19,3284,694026,0,250400,0.0,0.0,0.0,0.0
BCG,2021,NOVIEMBRE,ATALAYA,RN,192,2501,811749,46,250200,0.233,0.0,0.167,1.571
BCG,2021,NOVIEMBRE,CORONEL PORTILLO,RN,1506,5794,811749,162,250100,0.162,0.42,31.663,2.165
BCG,2021,NOVIEMBRE,PADRE ABAD,RN,241,6272,811749,74,250300,0.235,0.231,0.167,0.083
BCG,2021,NOVIEMBRE,PURUS,RN,22,3284,811749,3,250400,0.0,0.0,0.0,0.0
BCG,2021,OCTUBRE,ATALAYA,RN,186,2501,612818,25,250200,0.393,0.0,0.167,0.167
BCG,2021,OCTUBRE,CORONEL PORTILLO,RN,1449,5794,612818,155,250100,0.15,0.37,10.899,0.121
BCG,2021,OCTUBRE,PADRE ABAD,RN,240,6272,612818,77,250300,0.467,0.583,0.128,1.378
BCG,2021,OCTUBRE,PURUS,RN,19,3284,612818,2,250400,0.0,0.0,0.0,0.0
BCG,2021,SETIEMBRE,ATALAYA,RN,178,2501,681661,51,250200,0.278,0.0,0.0,0.0
BCG,2021,SETIEMBRE,CORONEL PORTILLO,RN,1488,5794,681661,220,250100,0.203,0.517,0.721,0.225
BCG,2021,SETIEMBRE,PADRE ABAD,RN,237,6272,681661,68,250300,0.247,0.281,0.442,0.331
BCG,2021,SETIEMBRE,PURUS,RN,19,3284,681661,0,250400,0.0,0.0,0.0,0.0
BCG,2022,ABRIL,ATALAYA,RN,194,2564,748576,40,250200,0.224,0.071,0.427,0.365
BCG,2022,ABRIL,CORONEL PORTILLO,RN,1604,5843,748576,687,250100,0.167,0.32,36.006,0.343
BCG,2022,ABRIL,PADRE ABAD,RN,244,6380,748576,90,250300,0.1,0.25,0.167,1.0
BCG,2022,ABRIL,PURUS,RN,22,3270,748576,2,250400,0.0,0.0,0.0,0.0
BCG,2022,AGOSTO,ATALAYA,RN,177,2564,779177,41,250200,0.198,0.387,0.0,0.0
BCG,2022,AGOSTO,CORONEL PORTILLO,RN,1507,5843,779177,610,250100,0.148,0.39,18.837,0.177
BCG,2022,AGOSTO,PADRE ABAD,RN,239,6380,779177,55,250300,0.277,0.425,0.226,0.19
BCG,2022,AGOSTO,PURUS,RN,21,3270,779177,1,250400,0.0,0.0,0.0,0.0
BCG,2022,DICIEMBRE,ATALAYA,RN,222,2564,996898,29,250200,0.196,0.0,0.438,0.25
BCG,2022,DICIEMBRE,CORONEL PORTILLO,RN,1698,5843,996898,649,250100,0.183,0.474,54.153,0.195
BCG,2022,DICIEMBRE,PADRE ABAD,RN,284,6380,996898,68,250300,0.24,0.0,0.352,0.104
BCG,2022,DICIEMBRE,PURUS,RN,25,3270,996898,1,250400,0.0,0.0,0.0,0.0
BCG,2022,ENERO,ATALAYA,RN,198,2564,684081,38,250200,0.255,0.0,0.392,5.008
BCG,2022,ENERO,CORONEL PORTILLO,RN,1527,5843,684081,776,250100,0.14,0.244,61.612,0.21
BCG,2022,ENERO,PADRE ABAD,RN,245,6380,684081,80,250300,0.318,0.5,0.25,0.139
BCG,2022,ENERO,PURUS,RN,20,3270,684081,3,250400,0.0,0.0,0.0,0.0
BCG,2022,FEBRERO,ATALAYA,RN,183,2564,910655,55,250200,0.167,0.124,0.0,0.0
BCG,2022,FEBRERO,CORONEL PORTILLO,RN,1576,5843,910655,645,250100,0.135,0.267,0.47,1.187
BCG,2022,FEBRERO,PADRE ABAD,RN,234,6380,910655,78,250300,0.216,0.143,0.3,0.717
BCG,2022,FEBRERO,PURUS,RN,21,3270,910655,3,250400,0.0,0.0,0.0,0.0
BCG,2022,JULIO,ATALAYA,RN,217,2564,1104057,37,250200,0.214,0.387,0.861,0.556
BCG,2022,JULIO,CORONEL PORTILLO,RN,1554,5843,1104057,640,250100,0.19,0.299,12.455,0.231
BCG,2022,JULIO,PADRE ABAD,RN,257,6380,1104057,125,250300,0.15,0.333,0.562,0.054
BCG,2022,JULIO,PURUS,RN,21,3270,1104057,2,250400,0.0,0.0,0.0,0.0
BCG,2022,JUNIO,ATALAYA,RN,209,2564,709615,37,250200,0.25,0.294,0.926,0.38
BCG,2022,JUNIO,CORONEL PORTILLO,RN,1558,5843,709615,681,250100,0.168,0.435,1.494,0.237
BCG,2022,JUNIO,PADRE ABAD,RN,250,6380,709615,62,250300,0.2,0.667,0.0,0.0
BCG,2022,JUNIO,PURUS,RN,21,3270,709615,3,250400,0.0,0.0,0.0,0.0
BCG,2022,MARZO,ATALAYA,RN,186,2564,784465,61,250200,0.135,0.294,0.25,1.25
BCG,2022,MARZO,CORONEL PORTILLO,RN,1603,5843,784465,691,250100,0.146,0.544,34.479,0.24
BCG,2022,MARZO,PADRE ABAD,RN,238,6380,784465,77,250300,0.205,0.0,0.111,0.222
BCG,2022,MARZO,PURUS,RN,21,3270,784465,4,250400,0.0,0.0,0.0,0.0
BCG,2022,MAYO,ATALAYA,RN,195,2564,760212,34,250200,0.291,0.074,0.55,0.55
BCG,2022,MAYO,CORONEL PORTILLO,RN,1565,5843,760212,685,250100,0.223,0.141,2.559,0.379
BCG,2022,MAYO,PADRE ABAD,RN,254,6380,760212,68,250300,0.236,0.163,27.777,0.625
BCG,2022,MAYO,PURUS,RN,24,3270,760212,4,250400,0.0,0.0,0.0,0.0
BCG,2022,NOVIEMBRE,ATALAYA,RN,222,2564,677800,62,250200,0.233,0.053,0.0,0.0
BCG,2022,NOVIEMBRE,CORONEL PORTILLO,RN,1698,5843,677800,733,250100,0.195,0.202,62.816,0.27
BCG,2022,NOVIEMBRE,PADRE ABAD,RN,284,6380,677800,70,250300,0.265,0.188,1.815,0.215
BCG,2022,NOVIEMBRE,PURUS,RN,25,3270,677800,1,250400,0.0,0.0,0.0,0.0
BCG,2022,OCTUBRE,ATALAYA,RN,222,2564,541898,66,250200,0.351,0.053,1.667,1.667
BCG,2022,OCTUBRE,CORONEL PORTILLO,RN,1698,5843,541898,614,250100,0.188,0.575,14.481,0.13
BCG,2022,OCTUBRE,PADRE ABAD,RN,284,6380,541898,68,250300,0.174,0.261,0.465,0.396
BCG,2022,OCTUBRE,PURUS,RN,25,3270,541898,2,250400,0.0,0.0,0.0,0.0
BCG,2022,SETIEMBRE,ATALAYA,RN,202,2564,694132,59,250200,0.236,0.5,4.841,0.197
BCG,2022,SETIEMBRE,CORONEL PORTILLO,RN,1556,5843,694132,588,250100,0.124,0.343,14.974,0.547
BCG,2022,SETIEMBRE,PADRE ABAD,RN,258,6380,694132,64,250300,0.395,0.267,0.281,0.233
BCG,2022,SETIEMBRE,PURUS,RN,21,3270,694132,1,250400,0.0,0.0,0.0,0.0
DPT2,2019,ABRIL,CORONEL PORTILLO,4_ANIOS,932,5690,998497,301,250100,0.233,0.527,1.254,0.251
DPT2,2019,ABRIL,PADRE ABAD,4_ANIOS,54,6037,998497,43,250300,0.056,0.667,0.5,0.375
DPT2,2019,AGOSTO,CORONEL PORTILLO,4_ANIOS,884,5690,3650033,43,250100,0.161,0.292,6.27,0.216
DPT2,2019,AGOSTO,PADRE ABAD,4_ANIOS,49,6037,3650033,21,250300,0.219,0.667,0.31,0.119
DPT2,2019,DICIEMBRE,CORONEL PORTILLO,4_ANIOS,887,5690,1953340,113,250100,0.186,0.537,38.927,0.23
DPT2,2019,DICIEMBRE,PADRE ABAD,4_ANIOS,50,6037,1953340,16,250300,0.208,0.333,0.42,0.193
DPT2,2019,ENERO,CORONEL PORTILLO,4_ANIOS,878,5690,924269,146,250100,0.134,0.579,1.463,0.288
DPT2,2019,ENERO,PADRE ABAD,4_ANIOS,46,6037,924269,15,250300,0.263,0.145,0.311,0.25
DPT2,2019,FEBRERO,CORONEL PORTILLO,4_ANIOS,825,5690,1000320,108,250100,0.139,0.212,13.657,0.247
DPT2,2019,FEBRERO,PADRE ABAD,4_ANIOS,46,6037,1000320,28,250300,0.254,0.0,0.288,0.053
DPT2,2019,JULIO,CORONEL PORTILLO,4_ANIOS,932,5690,1352080,72,250100,0.19,0.433,29.353,0.341
DPT2,2019,JULIO,PADRE ABAD,4_ANIOS,54,6037,1352080,19,250300,0.394,0.304,0.167,0.083
DPT2,2019,JUNIO,CORONEL PORTILLO,4_ANIOS,889,5690,1235133,79,250100,0.229,0.376,3.274,0.161
DPT2,2019,JUNIO,PADRE ABAD,4_ANIOS,48,6037,1235133,9,250300,0.143,0.5,0.905,0.274
DPT2,2019,MARZO,CORONEL PORTILLO,4_ANIOS,932,5690,1003216,134,250100,0.222,0.214,5.727,0.415
DPT2,2019,MARZO,PADRE ABAD,4_ANIOS,54,6037,1003216,31,250300,0.364,0.056,0.358,0.762
DPT2,2019,MAYO,CORONEL PORTILLO,4_ANIOS,881,5690,1030125,180,250100,0.24,0.439,39.428,0.273
DPT2,2019,MAYO,PADRE ABAD,4_ANIOS,52,6037,1030125,36,250300,0.212,0.27,1.58,0.291
DPT2,2019,NOVIEMBRE,CORONEL PORTILLO,4_ANIOS,886,5690,1813790,99,250100,0.26,0.31,14.911,0.287
DPT2,2019,NOVIEMBRE,PADRE ABAD,4_ANIOS,50,6037,1813790,28,250300,0.091,0.5,1.278,0.133
DPT2,2019,OCTUBRE,CORONEL PORTILLO,4_ANIOS,932,5690,619318,182,250100,0.19,0.5,22.11,0.262
DPT2,2019,OCTUBRE,PADRE ABAD,4_ANIOS,54,6037,619318,18,250300,0.296,0.176,0.331,0.232
DPT2,2019,SETIEMBRE,CORONEL PORTILLO,4_ANIOS,892,5690,85800,285,250100,0.118,0.488,50.979,0.239
DPT2,2019,SETIEMBRE,PADRE ABAD,4_ANIOS,51,6037,85800,24,250300,0.154,0.5,0.528,0.133
DPT2,2020,ABRIL,ATALAYA,4_ANIOS,136,2435,815151,7,250200,0.314,0.75,0.0,0.0
DPT2,2020,ABRIL,CORONEL PORTILLO,4_ANIOS,1248,5742,815151,16,250100,0.278,0.348,0.0,0.0
DPT2,2020,ABRIL,PADRE ABAD,4_ANIOS,178,6159,815151,11,250300,0.336,0.115,0.0,0.0
DPT2,2020,ABRIL,PURUS,4_ANIOS,18,3284,815151,2,250400,0.0,0.0,0.0,0.0
DPT2,2020,AGOSTO,ATALAYA,4_ANIOS,146,2435,725676,52,250200,0.615,0.0,0.0,0.0
DPT2,2020,AGOSTO,CORONEL PORTILLO,4_ANIOS,1379,5742,725676,238,250100,0.287,0.25,0.0,0.0
