CENTRO_SALUD,ANIO,DEPARTAMENTO,RANGO_EDAD,EFERMERDAD,MES,COBERTURA,CANTIDAD,PROVINCIA,DISTRITO,RED,MICRORRED,DESCRIPCION_ESTABLECIMIENTO,CANTIDAD DE PERSONAL,POBLACION,PRESUPUESTO
SHAMBO PORVENIR,2019,UCAYALI,3_ANIOS,INFLUENZA,AGOSTO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,3650033
SHAMBO PORVENIR,2019,UCAYALI,3_ANIOS,INFLUENZA,DICIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1953340
SHAMBO PORVENIR,2019,UCAYALI,3_ANIOS,INFLUENZA,ENERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,924269
SHAMBO PORVENIR,2019,UCAYALI,3_ANIOS,INFLUENZA,FEBRERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1000320
SHAMBO PORVENIR,2019,UCAYALI,3_ANIOS,INFLUENZA,JULIO,100,1,,,,,,,,1352080
SHAMBO PORVENIR,2019,UCAYALI,3_ANIOS,INFLUENZA,JUNIO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1235133
SHAMBO PORVENIR,2019,UCAYALI,3_ANIOS,INFLUENZA,MARZO,0,0,,,,,,,,1003216
SHAMBO PORVENIR,2019,UCAYALI,3_ANIOS,INFLUENZA,MAYO,300,3,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1030125
SHAMBO PORVENIR,2019,UCAYALI,3_ANIOS,INFLUENZA,NOVIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1813790
SHAMBO PORVENIR,2019,UCAYALI,3_ANIOS,INFLUENZA,OCTUBRE,100,1,,,,,,,,619318
SHAMBO PORVENIR,2019,UCAYALI,3_ANIOS,INFLUENZA,SETIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,85800
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,APO2,ABRIL,1,3.7037037037037037,,,,,,,,998497
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,APO2,AGOSTO,2,11.11111111111111,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,3650033
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,APO2,DICIEMBRE,11,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1953340
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,APO2,ENERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,924269
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,APO2,FEBRERO,4,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1000320
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,APO2,JULIO,3,0,,,,,,,,1352080
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,APO2,JUNIO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1235133
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,APO2,MARZO,1,14.814814814814815,,,,,,,,1003216
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,APO2,MAYO,0,3.7037037037037037,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1030125
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,APO2,NOVIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1813790
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,APO2,OCTUBRE,0,0,,,,,,,,619318
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,APO2,SETIEMBRE,0,7.407407407407407,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,85800
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,DPT2,ABRIL,3.7037037037037037,1,,,,,,,,998497
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,DPT2,AGOSTO,11.11111111111111,3,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,3650033
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,DPT2,DICIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1953340
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,DPT2,ENERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,924269
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,DPT2,FEBRERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1000320
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,DPT2,JULIO,0,0,,,,,,,,1352080
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,DPT2,JUNIO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1235133
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,DPT2,MARZO,14.814814814814815,4,,,,,,,,1003216
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,DPT2,MAYO,3.7037037037037037,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1030125
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,DPT2,NOVIEMBRE,3.7037037037037037,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1813790
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,DPT2,OCTUBRE,0,0,,,,,,,,619318
SHAMBO PORVENIR,2019,UCAYALI,4_ANIOS,DPT2,SETIEMBRE,7.407407407407407,2,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,85800
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,APO,ABRIL,4,1,,,,,,,,998497
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,APO,AGOSTO,8,2,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,3650033
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,APO,DICIEMBRE,4,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1953340
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,APO,ENERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,924269
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,APO,FEBRERO,4,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1000320
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,APO,JULIO,4,1,,,,,,,,1352080
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,APO,JUNIO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1235133
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,APO,MARZO,4,1,,,,,,,,1003216
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,APO,MAYO,8,2,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1030125
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,APO,NOVIEMBRE,4,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1813790
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,APO,OCTUBRE,0,0,,,,,,,,619318
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,APO,SETIEMBRE,4,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,85800
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,PENTA,ABRIL,4,1,,,,,,,,998497
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,PENTA,AGOSTO,8,2,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,3650033
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,PENTA,DICIEMBRE,4,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1953340
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,PENTA,ENERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,924269
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,PENTA,FEBRERO,4,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1000320
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,PENTA,JULIO,4,1,,,,,,,,1352080
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,PENTA,JUNIO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1235133
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,PENTA,MARZO,4,1,,,,,,,,1003216
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,PENTA,MAYO,8,2,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1030125
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,PENTA,NOVIEMBRE,4,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1813790
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,PENTA,OCTUBRE,0,0,,,,,,,,619318
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,PENTA,SETIEMBRE,8,2,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,85800
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,ROTA,ABRIL,4,1,,,,,,,,998497
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,ROTA,AGOSTO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,3650033
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,ROTA,DICIEMBRE,4,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1953340
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,ROTA,ENERO,4,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,924269
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,ROTA,FEBRERO,4,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1000320
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,ROTA,JULIO,12,3,,,,,,,,1352080
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,ROTA,JUNIO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1235133
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,ROTA,MARZO,4,1,,,,,,,,1003216
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,ROTA,MAYO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1030125
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,ROTA,NOVIEMBRE,8,2,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1813790
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,ROTA,OCTUBRE,0,0,,,,,,,,619318
SHAMBO PORVENIR,2019,UCAYALI,<1_ANIO,ROTA,SETIEMBRE,8,2,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,85800
SHAMBO PORVENIR,2019,UCAYALI,RN,BCG,ABRIL,0,0,,,,,,,,998497
SHAMBO PORVENIR,2019,UCAYALI,RN,BCG,AGOSTO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,3650033
SHAMBO PORVENIR,2019,UCAYALI,RN,BCG,DICIEMBRE,100,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1953340
SHAMBO PORVENIR,2019,UCAYALI,RN,BCG,ENERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,924269
SHAMBO PORVENIR,2019,UCAYALI,RN,BCG,FEBRERO,100,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1000320
SHAMBO PORVENIR,2019,UCAYALI,RN,BCG,JULIO,100,1,,,,,,,,1352080
SHAMBO PORVENIR,2019,UCAYALI,RN,BCG,JUNIO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1235133
SHAMBO PORVENIR,2019,UCAYALI,RN,BCG,MARZO,200,2,,,,,,,,1003216
SHAMBO PORVENIR,2019,UCAYALI,RN,BCG,MAYO,100,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1030125
SHAMBO PORVENIR,2019,UCAYALI,RN,BCG,NOVIEMBRE,100,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1813790
SHAMBO PORVENIR,2019,UCAYALI,RN,BCG,OCTUBRE,100,1,,,,,,,,619318
SHAMBO PORVENIR,2019,UCAYALI,RN,BCG,SETIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,85800
SHAMBO PORVENIR,2019,UCAYALI,RN,HVB,ABRIL,0,0,,,,,,,,998497
SHAMBO PORVENIR,2019,UCAYALI,RN,HVB,AGOSTO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,3650033
SHAMBO PORVENIR,2019,UCAYALI,RN,HVB,DICIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1953340
SHAMBO PORVENIR,2019,UCAYALI,RN,HVB,ENERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,924269
SHAMBO PORVENIR,2019,UCAYALI,RN,HVB,FEBRERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1000320
SHAMBO PORVENIR,2019,UCAYALI,RN,HVB,JULIO,0,0,,,,,,,,1352080
SHAMBO PORVENIR,2019,UCAYALI,RN,HVB,JUNIO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1235133
SHAMBO PORVENIR,2019,UCAYALI,RN,HVB,MARZO,0,0,,,,,,,,1003216
SHAMBO PORVENIR,2019,UCAYALI,RN,HVB,MAYO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1030125
SHAMBO PORVENIR,2019,UCAYALI,RN,HVB,NOVIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,1813790
SHAMBO PORVENIR,2019,UCAYALI,RN,HVB,OCTUBRE,0,0,,,,,,,,619318
SHAMBO PORVENIR,2019,UCAYALI,RN,HVB,SETIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,SHAMBO PORVENIR,1,5690,85800
NARANJAL,2019,UCAYALI,1_ANIO,AMA,ABRIL,0,0,,,,,,,,998497
NARANJAL,2019,UCAYALI,1_ANIO,AMA,AGOSTO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,3650033
NARANJAL,2019,UCAYALI,1_ANIO,AMA,DICIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,1953340
NARANJAL,2019,UCAYALI,1_ANIO,AMA,ENERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,924269
NARANJAL,2019,UCAYALI,1_ANIO,AMA,FEBRERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,1000320
NARANJAL,2019,UCAYALI,1_ANIO,AMA,JULIO,0,0,,,,,,,,1352080
NARANJAL,2019,UCAYALI,1_ANIO,AMA,JUNIO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,1235133
NARANJAL,2019,UCAYALI,1_ANIO,AMA,MARZO,0,0,,,,,,,,1003216
NARANJAL,2019,UCAYALI,1_ANIO,AMA,MAYO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,1030125
NARANJAL,2019,UCAYALI,1_ANIO,AMA,NOVIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,1813790
NARANJAL,2019,UCAYALI,1_ANIO,AMA,OCTUBRE,0,0,,,,,,,,619318
NARANJAL,2019,UCAYALI,1_ANIO,AMA,SETIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,85800
NARANJAL,2019,UCAYALI,1_ANIO,APO_REF,ABRIL,0,0,,,,,,,,998497
NARANJAL,2019,UCAYALI,1_ANIO,APO_REF,AGOSTO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,3650033
NARANJAL,2019,UCAYALI,1_ANIO,APO_REF,DICIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,1953340
NARANJAL,2019,UCAYALI,1_ANIO,APO_REF,ENERO,11.11111111111111,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,924269
NARANJAL,2019,UCAYALI,1_ANIO,APO_REF,FEBRERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,1000320
NARANJAL,2019,UCAYALI,1_ANIO,APO_REF,JULIO,0,0,,,,,,,,1352080
NARANJAL,2019,UCAYALI,1_ANIO,APO_REF,JUNIO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,1235133
NARANJAL,2019,UCAYALI,1_ANIO,APO_REF,MARZO,0,0,,,,,,,,1003216
NARANJAL,2019,UCAYALI,1_ANIO,APO_REF,MAYO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,1030125
NARANJAL,2019,UCAYALI,1_ANIO,APO_REF,NOVIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,1813790
NARANJAL,2019,UCAYALI,1_ANIO,APO_REF,OCTUBRE,0,0,,,,,,,,619318
NARANJAL,2019,UCAYALI,1_ANIO,APO_REF,SETIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,85800
NARANJAL,2019,UCAYALI,1_ANIO,APT,ABRIL,0,0,,,,,,,,998497
NARANJAL,2019,UCAYALI,1_ANIO,APT,AGOSTO,11.11111111111111,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,3650033
NARANJAL,2019,UCAYALI,1_ANIO,APT,DICIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,1953340
NARANJAL,2019,UCAYALI,1_ANIO,APT,ENERO,11.11111111111111,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,924269
NARANJAL,2019,UCAYALI,1_ANIO,APT,FEBRERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,1000320
NARANJAL,2019,UCAYALI,1_ANIO,APT,JULIO,0,0,,,,,,,,1352080
NARANJAL,2019,UCAYALI,1_ANIO,APT,JUNIO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,1235133
NARANJAL,2019,UCAYALI,1_ANIO,APT,MARZO,0,0,,,,,,,,1003216
NARANJAL,2019,UCAYALI,1_ANIO,APT,MAYO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,1030125
NARANJAL,2019,UCAYALI,1_ANIO,APT,NOVIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,1813790
NARANJAL,2019,UCAYALI,1_ANIO,APT,OCTUBRE,0,0,,,,,,,,619318
NARANJAL,2019,UCAYALI,1_ANIO,APT,SETIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,85800
NARANJAL,2019,UCAYALI,1_ANIO,NEUMO,ABRIL,0,0,,,,,,,,998497
NARANJAL,2019,UCAYALI,1_ANIO,NEUMO,AGOSTO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,3650033
NARANJAL,2019,UCAYALI,1_ANIO,NEUMO,DICIEMBRE,22.22222222222222,2,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,1953340
NARANJAL,2019,UCAYALI,1_ANIO,NEUMO,ENERO,11.11111111111111,1,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,924269
NARANJAL,2019,UCAYALI,1_ANIO,NEUMO,FEBRERO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,1000320
NARANJAL,2019,UCAYALI,1_ANIO,NEUMO,JULIO,0,0,,,,,,,,1352080
NARANJAL,2019,UCAYALI,1_ANIO,NEUMO,JUNIO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,1235133
NARANJAL,2019,UCAYALI,1_ANIO,NEUMO,MARZO,0,0,,,,,,,,1003216
NARANJAL,2019,UCAYALI,1_ANIO,NEUMO,MAYO,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,1030125
NARANJAL,2019,UCAYALI,1_ANIO,NEUMO,NOVIEMBRE,0,0,CORONEL PORTILLO,NUEVA REQUENA,FEDERICO BASADRE - YARINACOCHA,NUEVA REQUENA,NARANJAL,2,5690,1813790
